uid	followers_count	friends_count	statuses_count	favourites_count	listed_count	created_year	name_words	screen_name_length	description_length
372046661	5.74767099081e-05	0.00496605674616	0.0107068287025	0.0168312374896	0.00033524047917	0.5	0.0	0.666666666667	0.732394366197
849310634	0.000120965627966	0.00133452109124	0.010846692272	0.00214724220164	4.46987305561e-05	0.6	0.0	0.916666666667	0.361502347418
24036997	0.000449472681248	0.00620842420705	0.0583040361538	0.000120674628638	0.00113981762918	0.3	0.125	0.416666666667	0.178403755869
1141088486	5.14645017587e-05	0.000928362498251	0.00581977761692	0.000814074875734	0.0	0.7	0.0	0.666666666667	0.0
3014684283	0.00406834101052	0.020744806119	0.0391963112346	0.0296438182985	0.00107276953335	0.9	0.25	0.833333333333	0.281690140845
3293949957	0.000111586583252	0.000948841082771	0.0188270895754	0.0338808385929	0.000268192383336	0.9	0.0	0.833333333333	0.558685446009
727272715665690624	1.29863696027e-05	0.000191133455522	0.00108258035571	0.00079300470248	2.2349365278e-05	1.0	0.0	0.583333333333	0.553990610329
2752545437	8.53733557212e-05	0.000607531340767	0.0374098720067	0.0853993276699	0.000357589844448	0.8	0.0	0.666666666667	0.0516431924883
14368656	0.000212591680162	0.00111949595377	0.0295366428929	0.0373191077739	0.000581083497229	0.2	0.125	0.25	0.056338028169
20405419	0.000165696456597	0.00508892825328	0.0589742914412	0.00276019269631	0.000178794922224	0.3	0.125	1.0	0.558685446009
2682726528	4.40093636535e-05	0.00083279577049	0.00554459150302	0.0148621340255	4.46987305561e-05	0.8	0.0	0.416666666667	0.62441314554
717841856785088512	8.6816285677e-05	0.0033550747639	0.00442023371747	0.0137434993727	6.70480958341e-05	1.0	0.0	0.833333333333	0.197183098592
2889092479	1.17839279728e-05	0.000119458409701	0.0031033364727	0.00264334900827	0.0	0.8	0.0	0.583333333333	0.211267605634
3182191980	3.53517839184e-05	0.00304106980126	0.0526795226111	3.06475247335e-05	0.000670480958341	0.9	0.25	1.0	0.328638497653
2582869146	5.795768656e-05	0.00361788326524	0.00255296424488	0.000398417821536	2.2349365278e-05	0.8	0.125	0.583333333333	0.0328638497653
3092469172	3.77566671781e-05	0.000604118243347	0.0124605725506	0.00660071063948	0.000379939209726	0.9	0.25	0.5	0.483568075117
2826839454	4.56927819353e-06	0.0013959568448	0.000682061952296	0.00129485791999	0.000402288575004	0.8	0.0	1.0	0.525821596244
2660374267	9.37904471303e-06	0.000187720358102	0.00385442200472	0.00037351670769	0.000245843018058	0.8	0.125	0.5	0.0
261625073	0.0017396925501	0.00905836055279	0.0257103752431	0.00757185407947	0.0176112998391	0.5	0.0	0.583333333333	0.173708920188
233499930	0.000760905063386	0.0100208540252	0.158462699567	3.44784653252e-05	0.00236903271947	0.5	0.125	0.833333333333	0.234741784038
2664749580	0.000119282209684	0.00432098133377	0.00299889289811	0.00754886843592	0.000581083497229	0.8	0.25	1.0	0.582159624413
106594321	1.08219746689e-05	0.000433463372345	0.00110528548062	0.000210701732543	8.93974611121e-05	0.4	0.125	0.25	0.286384976526
722573847430504448	0.000155595946906	0.00259395403923	0.0283577928076	0.0	0.0122921509029	1.0	0.125	0.75	0.206572769953
3742834517	1.99605310559e-05	0.00085327435501	0.00414686401356	0.00282340321607	0.0	0.9	0.0	0.583333333333	0.422535211268
735391716887429120	2.47702975754e-05	0.000641662314967	0.000134414339467	0.00102860754887	0.00011174682639	1.0	0.0	1.0	0.544600938967
241331375	0.000165936944923	0.00352231653748	0.0150880096052	0.00784768180207	0.00011174682639	0.5	0.25	1.0	0.370892018779
442382315	5.48313383223e-05	0.00101368993375	0.000735646047083	0.0156321530844	0.0	0.5	0.125	0.916666666667	0.112676056338
16536054	5.07430367808e-05	0.00245401704501	0.00166201514341	0.000270081311714	0.00011174682639	0.2	0.125	0.416666666667	0.431924882629
81324827	0.000170987199768	0.000648488509808	0.00495425825536	0.00626550333771	0.000782227784731	0.3	0.125	0.416666666667	0.281690140845
583117972	0.000748399670435	0.0100140278304	0.148280813352	0.0363690345072	0.00643661720007	0.6	0.5	0.583333333333	0.666666666667
15800855	0.000650761410089	0.00483977214162	0.0538501988515	0.130901324548	0.00283836939031	0.2	0.375	0.916666666667	0.558685446009
705726066	0.00306093541301	0.0394963633447	0.0246414179623	0.000164730445443	0.0118675129626	0.6	0.0	1.0	0.507042253521
68857077	1.20244162988e-05	0.000583639658827	0.00389075020457	0.000829398638101	0.0	0.3	0.125	0.666666666667	0.446009389671
197516080	0.000147659832149	0.000993211349232	0.00567083199752	0.00683822895616	0.000782227784731	0.4	0.125	0.75	0.643192488263
8685682	3.82376438301e-05	0.000201372747782	0.00318689133236	6.32105197629e-05	0.00022349365278	0.1	0.125	0.25	0.0
2976908908	2.02010193819e-05	0.000590465853667	0.00151034490901	0.00111671918248	6.70480958341e-05	0.9	0.125	0.916666666667	0.638497652582
2701255986	5.26669433886e-05	0.00087375293953	0.0107658620273	0.00891459875686	0.000156445556946	0.8	0.25	0.833333333333	0.0
620018150	0.000165215479945	0.000662140899488	0.00606680937595	0.0365107793091	0.00022349365278	0.6	0.0	0.75	0.413145539906
271451861	0.000672164871101	0.00561795835339	0.0706447256449	0.000971143439993	0.000692830323619	0.5	0.125	0.333333333333	0.347417840376
194773838	3.17444590287e-05	0.000628009925287	0.0155466531284	0.0327564575292	0.000469336670839	0.4	0.125	0.75	0.615023474178
2893677862	2.8858599117e-06	0.0	0.00194628330728	1.91547029584e-06	2.2349365278e-05	0.8	0.0	1.0	0.0
2392573227	1.65936944923e-05	0.00082938267307	0.00030515687879	0.00167220556827	8.93974611121e-05	0.8	0.0	0.583333333333	0.0
1195278157	0.000322013868481	0.00726648440726	0.0492537733647	0.0474366218766	0.0022349365278	0.7	0.125	0.75	0.333333333333
830253571	0.00148477492457	0.000600705145927	0.030265931505	0.0159616139753	0.00308421240837	0.6	0.125	0.583333333333	0.103286384977
377029968	0.00259583099058	0.0399878493732	0.107872956652	0.006914847768	0.0270203826211	0.5	0.25	0.666666666667	0.765258215962
122799299	0.000742627950611	0.00393188822789	0.0170352011175	0.000653175370883	0.00607902735562	0.4	0.125	0.916666666667	0.215962441315
27317580	0.000116155861446	0.000255982306503	0.0190396095445	0.026331970157	8.93974611121e-05	0.3	0.0	0.916666666667	0.281690140845
12754762	0.00109325992988	0.00174409278164	0.0469750870287	0.00106308601419	0.00560969068478	0.2	0.0	0.333333333333	0.469483568075
85973106	8.7537750655e-05	0.00212635969268	0.01134802143	0.00425617499737	0.000134096191668	0.3	0.25	0.583333333333	0.572769953052
2873086293	2.66942041832e-05	0.000252569209083	0.0185464542315	0.0217367569172	0.000156445556946	0.8	0.0	0.166666666667	0.112676056338
15751454	0.000145014460563	0.00220827403077	0.0949337600686	0.00225067759762	0.00129626318613	0.2	0.125	1.0	0.69014084507
591690042	1.53912528624e-05	0.000372027618784	0.00203347098694	0.00444389108636	4.46987305561e-05	0.6	0.125	0.916666666667	0.647887323944
4092854173	5.26669433886e-05	0.00359057848588	0.0127911591693	0.011887408656	0.000245843018058	0.9	0.0	0.833333333333	0.225352112676
270212875	0.000900388292451	0.0125192413367	0.0750240901375	0.0599139953837	0.000625782227785	0.5	0.0	0.416666666667	0.201877934272
870857718	4.42498519794e-05	0.000815730283389	0.00180187871286	0.0346029708944	2.2349365278e-05	0.6	0.125	0.916666666667	0.455399061033
1663794048	4.32878986755e-06	0.000102392922601	0.00131508083479	0.00120291534579	2.2349365278e-05	0.7	0.0	0.666666666667	0.244131455399
862290265	0.00324611142401	0.00105123400537	0.0164112642849	0.00919042647946	0.00379939209726	0.6	0.125	0.583333333333	0.43661971831
707400118807482369	2.8858599117e-06	0.000361788326524	0.000304248673794	0.0017066840336	0.0	1.0	0.0	0.416666666667	0.0
17389503	0.000110624629949	0.00164852605388	0.0227178397799	7.85342821296e-05	0.000469336670839	0.2	0.125	0.333333333333	0.154929577465
40768083	1.15434396468e-05	0.000399332398145	0.00201258227202	0.00184076695431	4.46987305561e-05	0.3	0.0	0.583333333333	0.258215962441
243053328	4.54522936093e-05	0.000443702664605	0.0270599678677	0.0770095677741	0.00118451635974	0.5	0.375	0.5	0.0985915492958
89662003	0.000309748963856	0.00669649713812	0.0129364719687	7.47033415379e-05	0.00192204541391	0.3	0.125	0.666666666667	0.68544600939
17369567	0.000184454546023	3.41309742004e-05	0.0464356132609	0.0	0.000625782227785	0.2	0.25	1.0	0.676056338028
738921600	0.000367947138742	0.00801736583967	0.00847264441141	0.00120291534579	0.000290541748614	0.6	0.125	0.75	0.746478873239
604476686	0.000337164633017	0.00197959650362	0.00784779937388	0.0	0.00033524047917	0.6	0.125	0.666666666667	0.192488262911
302563842	1.972004273e-05	0.0067784114762	0.00016892612933	0.000287320544377	0.00011174682639	0.5	0.0	0.833333333333	0.652582159624
247944133	1.46697878845e-05	0.000324244254904	0.00160661463863	0.000628274257037	8.93974611121e-05	0.5	0.0	0.583333333333	0.741784037559
3331968983	0.0001786828262	0.000682619484008	0.0219776527079	0.0330207924301	0.000446987305561	0.9	0.375	0.583333333333	0.464788732394
252434425	2.9339575769e-05	0.000679206386588	0.00898033100439	0.0162565964008	0.0	0.5	0.125	0.25	0.225352112676
2810127544	0.000195757497344	0.0140380696886	0.0250655496956	0.0122456016013	0.00268192383336	0.8	0.0	0.916666666667	0.0
156333299	3.53517839184e-05	0.000535856294946	0.00403333838901	0.00118567611313	2.2349365278e-05	0.4	0.125	0.583333333333	0.215962441315
181336337	0.000380452531693	0.000331070449744	0.0195482043425	0.0152988612529	0.000469336670839	0.4	0.0	0.666666666667	0.68544600939
3097175972	8.17660308316e-06	0.000464181249125	0.000708399897191	4.40558168044e-05	0.000178794922224	0.9	0.125	1.0	0.0
186397253	0.000141407135673	0.00498312223326	0.0152669259895	0.000453966460115	0.000603432862507	0.4	0.25	0.5	0.408450704225
2866782904	6.63747779692e-05	0.00107512568731	0.00130781519481	0.000329460890885	8.93974611121e-05	0.8	0.125	1.0	0.075117370892
719914275771428866	5.29074317145e-06	9.21536303411e-05	0.000156211259381	0.000312221658223	0.0	1.0	0.0	0.916666666667	0.0469483568075
4900376472	8.22470074835e-05	0.000484659833646	0.00160025720365	0.00361640791855	0.000446987305561	1.0	0.0	0.833333333333	0.539906103286
2412966416	0.000543503616704	0.000631423022707	0.0484954221927	0.0704375891891	0.000961022706955	0.8	0.0	0.583333333333	0.107981220657
174141832	0.000186618940957	0.00239599438887	0.0132570683324	0.123802591631	0.00232433398891	0.4	0.125	0.75	0.718309859155
64619482	0.000517530877499	0.00709582953626	0.0354127292196	5.55486385795e-05	0.00603432862507	0.3	0.0	0.833333333333	0.333333333333
394974502	2.9339575769e-05	0.000805490991129	0.00198351971214	0.00382902512139	0.000178794922224	0.5	0.125	1.0	0.539906103286
2198704020	0.000128901742723	0.00176457136616	0.00703495590211	0.0135730225164	0.000312891113892	0.7	0.125	0.75	0.50234741784
18155773	0.00371867098455	0.0021297727901	0.0225543628806	0.000120674628638	0.0138342571071	0.2	0.125	1.0	0.680751173709
756335606607720450	0.000123130022899	0.00251545279857	0.0122571346314	0.0413032859893	0.000536384766673	1.0	0.25	0.5	0.666666666667
732808088810618880	4.56927819353e-06	0.000105806020021	0.00100175011103	0.000109181806863	2.2349365278e-05	1.0	0.0	0.916666666667	0.253521126761
22286451	4.40093636535e-05	0.00325950803614	0.00298708623316	0.00248053403312	0.00022349365278	0.3	0.125	0.666666666667	0.192488262911
96235518	0.0010795520953	0.00215707756947	0.257453411354	0.00495915259594	0.00301716431253	0.3	0.125	1.0	0.18779342723
3195714762	2.95800640949e-05	0.000109219117441	0.000629386062504	0.00793579343568	0.0	0.9	0.0	0.583333333333	0.173708920188
4112063532	1.56317411884e-05	0.000522203905266	0.000684786567285	0.000672330073841	6.70480958341e-05	0.9	0.0	0.916666666667	0.370892018779
125868025	5.33884083665e-05	0.00266562908505	0.00280726164387	0.00666200568895	0.000156445556946	0.4	0.0	0.25	0.544600938967
737109737054056448	2.02010193819e-05	0.000610944438187	0.000979044986118	0.00210127091454	0.0	1.0	0.125	1.0	0.197183098592
103153950	1.972004273e-05	0.00085327435501	0.00434212808778	0.0203767730072	0.000245843018058	0.4	0.125	0.5	0.300469483568
742777527467380742	9.11450755446e-05	0.00108536497957	0.000231592274082	0.000266250371122	4.46987305561e-05	1.0	0.0	0.666666666667	0.31455399061
2976487163	9.61953303901e-05	0.00653266846196	0.000879142436514	0.000459712871003	0.000268192383336	0.9	0.25	0.666666666667	0.652582159624
3123204560	8.89806806108e-06	0.000235503721983	0.00145676081422	0.0117303400918	0.0	0.9	0.125	1.0	0.136150234742
307445751	0.000683708310747	0.00224923119981	0.0848980948584	0.116924137799	0.0018326479528	0.5	0.125	0.75	0.446009389671
250492272	0.00299383917007	0.00334483547164	0.0594801616242	0.0441286046757	0.0130296799571	0.5	0.125	0.5	0.577464788732
237443755	0.000310951405486	0.00302400431416	0.0623873258176	0.0831218334882	0.000893974611121	0.5	0.25	0.833333333333	0.558685446009
33655372	0.000102448026865	0.00216731686173	0.0406512556388	0.00282914962696	0.00033524047917	0.3	0.0	0.916666666667	0.154929577465
385759660	0.000133471020916	0.0018908559707	0.022192897292	0.0157643205348	0.000156445556946	0.5	0.0	0.833333333333	0.0892018779343
2869813893	7.45513810523e-06	0.000133110799382	0.00041868250334	1.14928217751e-05	0.0	0.8	0.0	0.666666666667	0.0
37374348	5.14645017587e-05	0.00323220325678	0.00333220413179	0.00713129591143	2.2349365278e-05	0.3	0.0	0.666666666667	0.267605633803
996399246	0.000130585161005	0.00233114553789	0.0221265983273	0.0227059848869	0.00022349365278	0.6	0.0	0.5	0.103286384977
15801372	0.000142609577303	0.00198300960104	0.0349413708265	0.092567017517	0.000826926515287	0.2	0.125	0.75	0.380281690141
744682635188928512	6.10840347977e-05	0.00103416851827	0.0122780233463	0.0311206458966	0.000402288575004	1.0	0.125	0.416666666667	0.652582159624
3091636366	0.000127458812767	0.00225605739465	0.0159744176817	2.68165841418e-05	0.000245843018058	0.9	0.125	0.666666666667	0.0516431924883
321213484	0.000323937775089	0.0030649614832	0.1072998793	9.57735147922e-06	0.000849275880565	0.5	0.0	0.916666666667	0.197183098592
940237466	0.000190947730824	0.00868974603142	0.0305601899238	0.0699702144369	0.000558734131951	0.6	0.0	0.916666666667	0.037558685446
37214134	0.000515606970891	0.00346429388134	0.0467680162896	0.00318925804258	0.00214553906669	0.3	0.0	0.666666666667	0.741784037559
2585090000	1.08219746689e-05	0.000197959650362	0.000245215349028	0.000321799009702	0.0	0.8	0.0	0.916666666667	0.12676056338
861746341	1.27458812767e-05	0.000303765670384	0.000694776822245	9.57735147922e-06	6.70480958341e-05	0.6	0.125	0.916666666667	0.535211267606
3145741085	3.00610407469e-05	0.000593878951087	0.00442023371747	0.00627891162978	0.000871625245843	0.9	0.125	0.833333333333	0.633802816901
868252610	0.000127699301093	0.00164511295646	0.0135004672715	0.00171434591478	2.2349365278e-05	0.6	0.0	0.666666666667	0.18779342723
19780786	0.000273916203286	0.00621866349931	0.283507996291	3.83094059169e-06	0.00174325049169	0.3	0.25	0.416666666667	0.018779342723
3556805776	0.000102688515191	0.000211612040042	0.00685513131282	0.0299234769617	0.000134096191668	0.9	0.125	0.333333333333	0.69014084507
710823996032290816	4.16044803937e-05	0.00089081842663	0.00116159419039	0.00688420024326	6.70480958341e-05	1.0	0.125	0.75	0.389671361502
1534375489	7.31084510965e-05	0.000904470816311	0.0512772540967	0.0264775458995	0.000603432862507	0.7	0.25	0.916666666667	0.488262910798
262939560	0.000311191893812	0.00173044039196	0.0121417925969	0.00119525346461	0.00134096191668	0.5	0.125	0.583333333333	0.661971830986
360323271	6.20459881016e-05	0.00146763189062	0.00517495206948	0.0318849185446	0.00033524047917	0.5	0.0	0.5	0.300469483568
2204642713	0.000192631149106	0.00615040155091	0.0363935906157	0.00335973489891	0.000379939209726	0.7	0.0	0.333333333333	0.173708920188
1574318594	0.000149583738757	0.00411619548857	0.00758532812992	0.000452050989819	6.70480958341e-05	0.7	0.0	0.5	0.211267605634
4384693707	3.94400854599e-05	0.00158026410548	0.00325863952708	0.00470439504659	0.000648131593063	0.9	0.125	0.916666666667	0.37558685446
702559655461957632	3.9199597134e-05	0.000761120724669	0.00100356652102	0.0220604713972	6.70480958341e-05	1.0	0.0	0.75	0.075117370892
266867158	0.000111105606601	0.00672038882006	0.00311605134264	0.00988191125626	0.00033524047917	0.5	0.125	0.833333333333	0.18779342723
484595690	0.00106632523737	0.0137616087976	0.0956457927858	0.0302740080258	0.00480511353478	0.6	0.0	0.75	0.647887323944
768806279309512705	1.68341828183e-06	0.000170654871002	0.000864611156572	1.72392326626e-05	2.2349365278e-05	1.0	0.125	0.666666666667	0.460093896714
162500440	7.91206592458e-05	0.00212635969268	0.00113071522052	0.00403781138364	2.2349365278e-05	0.4	0.0	0.666666666667	0.403755868545
3073503603	0.000107498281711	0.00435169921055	0.00746907789039	0.021223410878	0.000603432862507	0.9	0.125	0.583333333333	0.478873239437
1575902725	0.00167307728381	0.000242329916823	0.0580388402949	0.0309789010947	0.00113981762918	0.7	0.0	0.5	0.173708920188
1199251308	0.00221994773708	0.00164511295646	0.0873075627138	0.192803578099	0.00122921509029	0.7	0.0	0.5	0.159624413146
48525928	0.000103890956821	0.00426637177505	0.00659538468385	0.00799900395545	0.000134096191668	0.3	0.25	0.75	0.652582159624
215698464	0.000584867608772	0.00947817153545	0.0374362099516	0.11692796874	0.00397818701949	0.4	0.125	0.333333333333	0.492957746479
2359225182	0.000407387224202	0.00461792080931	0.0089276551146	0.00921532759331	0.000402288575004	0.8	0.0	0.916666666667	0.657276995305
13854472	0.0011896957486	0.00381242981818	0.101888793931	0.0451936061602	0.00429107813338	0.2	0.25	0.416666666667	0.741784037559
4853512997	1.87580894261e-05	0.000273047793603	0.0131680642428	0.0301705726298	0.000178794922224	1.0	0.125	0.5	0.0
4505360352	1.75556477962e-05	0.000542682489786	0.00263833551454	0.00963098464751	0.000245843018058	0.9	0.0	0.666666666667	0.49765258216
706466308976734208	1.05814863429e-05	0.000112632214861	0.00173013051814	0.000407995173015	4.46987305561e-05	1.0	0.0	0.666666666667	0.164319248826
889022935	3.36683656365e-05	0.00082596957565	0.00586791248173	0.0144541388524	0.000201144287502	0.6	0.25	0.666666666667	0.464788732394
2804090827	8.17660308316e-06	0.000307178767804	0.00487615262567	0.0100064168255	0.000178794922224	0.8	0.0	0.833333333333	0.305164319249
2218957290	0.000277042551523	0.0014130223319	0.0290952552646	0.0215298861253	0.000536384766673	0.7	0.0	0.75	0.131455399061
305141481	0.00015655790021	0.00252227899341	0.00255114783488	0.000701062128279	0.00033524047917	0.5	0.125	0.416666666667	0.431924882629
2807496454	0.000290750386104	0.00620501110963	0.0350085779962	1.91547029584e-06	0.00138566064724	0.8	0.125	0.916666666667	0.154929577465
566871266	4.47308286314e-05	0.00169630941776	0.0571814947783	0.0994799498147	0.000692830323619	0.6	0.125	0.833333333333	0.75117370892
396787338	0.0010980696964	0.0171030311718	0.198336531729	0.193949029335	0.00598962989451	0.5	0.0	0.666666666667	0.394366197183
751804249084948480	1.8998577752e-05	0.00356668680394	0.000997209086046	0.0019365404691	0.000514035401395	1.0	0.125	0.583333333333	0.0
1633951202	0.000223173166505	0.00297280785285	0.0308698878276	3.83094059169e-06	0.0011174682639	0.7	0.125	0.666666666667	0.718309859155
3059822856	0.000109181699993	0.000675793289168	0.00631838215995	0.0049304205415	8.93974611121e-05	0.9	0.25	0.75	0.37558685446
324191116	4.16044803937e-05	0.00088399223179	0.00470086906136	0.00602990049132	0.000178794922224	0.5	0.0	0.666666666667	0.0610328638498
2366569213	0.00030710359227	0.00152565454676	0.0450687647413	0.114479997701	0.000648131593063	0.8	0.0	0.583333333333	0.338028169014
3237611533	0.000109662676645	0.000764533822089	0.0214136574051	0.0759292425273	0.000379939209726	0.9	0.125	1.0	0.0
93033299	0.000252272253948	0.000191133455522	0.00645279649941	0.0	0.00167620239585	0.3	0.125	0.916666666667	0.178403755869
2834652729	3.05420173988e-05	0.00113314834345	0.0124315099907	0.0394510262132	4.46987305561e-05	0.8	0.0	0.833333333333	0.525821596244
2679693610	9.76382603459e-05	0.00191474765264	0.00660446673381	0.00917510271709	0.000379939209726	0.8	0.125	0.333333333333	0.0
33443030	0.00188542847565	0.00239258129145	0.0219658460429	0.0226006340207	0.00277132129448	0.3	0.25	1.0	0.239436619718
609212773	0.000137799810784	0.00503431869456	0.00377359176004	0.00167603650886	0.000178794922224	0.6	0.0	0.833333333333	0.718309859155
139881843	6.22864764276e-05	0.000563161074307	0.00344209693635	0.00145767289514	4.46987305561e-05	0.4	0.125	0.333333333333	0.0892018779343
13050712	6.99821028588e-05	0.00106488639505	0.013623983151	0.00108224071715	0.000424637940282	0.2	0.125	0.333333333333	0.342723004695
1593911304	0.000675291219338	0.0111164582971	0.0756280464601	0.0389970597531	0.000581083497229	0.7	0.125	0.75	0.276995305164
3105274249	1.44292995585e-06	4.09571690405e-05	0.000840997826665	1.53237623668e-05	2.2349365278e-05	0.9	0.0	0.75	0.286384976526
3099191	0.0011786332856	0.00323902945162	0.0067089103084	0.001430856311	0.00254782764169	0.1	0.0	0.25	0.267605633803
766192139294367744	1.39483229066e-05	0.000576813463987	0.000161660489359	0.000287320544377	2.2349365278e-05	1.0	0.25	0.833333333333	0.633802816901
1194986731	7.69562643121e-05	0.000648488509808	0.0177145384548	0.0241962207771	0.00011174682639	0.7	0.0	0.416666666667	0.0469483568075
4334014937	1.20244162988e-05	0.000641662314967	0.000458643523181	0.00187907636022	0.0	0.9	0.25	0.75	0.732394366197
581109471	0.000256120067164	0.00576472154245	0.0019172207474	0.000417572524494	0.000558734131951	0.6	0.125	0.666666666667	0.483568075117
